masked_dep_acct_num,masked_bank_num,masked_account_type,masked_id,masked_product_code,bucket_days_since_open,number_of_owners,total_deposit_amount,item_amt,deposit_dt,channel,relationship_balance,oao_flg,onus_ind,treasury_check_ind,heloc_ind,rdis,max_deposit_amount30d,total_deposit_item_count,prevtran1,prevtran2,prevtran3,prevtran4,prevtran5,prevtran6,prevtran7,prevtran8,prevtran9,prevtran10,prevtrandate1,prevtrandate2,prevtrandate3,prevtrandate4,prevtrandate5,prevtrandate6,prevtrandate7,prevtrandate8,prevtrandate9,prevtrandate10,drawee_sum,drawee_cnt,drawee_avg,drawee_max,drawee_min,RDI_DT,RETURN_REASON,return_target,over_draft_amount,month_num
336,0,0,20991,0,0-1000,2,1230.18,310.93,2024-06-20,TELLER,4600,N,F,N,N,,4189.46,1,141.14,100.0,270.53,100.0,135.29,626.59,,,,,14.0,51.0,70.0,81.0,85.0,100.0,,,,,,,,,,2024-07-02,10.0,1,0,6
21826,0,0,27764,1,2000-5000,2,9922.96,9498.0,2024-10-01,TELLER,20563,N,F,N,N,,9498.0,1,1668.44,2417.44,186.89,386.51,475.94,7034.96,2082.24,1552.99,1162.62,3215.35,0.0,15.0,26.0,37.0,84.0,111.0,139.0,166.0,186.0,194.0,,,,,,,,0,0,10
12493,0,0,26326,0,5000+,2,1458.01,559.85,2024-06-13,TELLER,3911,N,F,N,N,0.0,26786.18,3,178.46,131.05,100.0,381.65,500.44,309.14,3852.72,665.68,163.41,,28.0,44.0,45.0,52.0,58.0,65.0,85.0,88.0,91.0,,,,,,,2024-07-01,1.0,1,0,6
9751,0,0,9622,2,0-1000,1,2378.56,1918.09,2024-11-25,TELLER,6616,N,F,N,N,,1918.09,1,8041.52,,,,,,,,,,2.0,,,,,,,,,,989.17,1.0,989.17,989.17,989.17,,,0,0,11
7547,3,0,13772,1,0-1000,1,1509.9,179.24,2024-07-08,TELLER,17780,N,F,N,N,,1389.76,2,154.57,100.0,661.94,251.25,291.12,866.45,1499.56,144.88,100.0,176.49,28.0,42.0,74.0,78.0,102.0,103.0,130.0,141.0,144.0,171.0,,,,,,,,0,0,7
3623,0,0,28217,1,5000+,1,203.82,203.82,2024-05-03,TELLER,5951,N,T,N,N,0.0,291.99,5,,,,,,,,,,,,,,,,,,,,,4766.18,2.0,2383.09,6270.65,905.67,2024-05-08,10.0,1,0,5
11236,0,0,27401,0,5000+,0,588.25,588.25,2024-10-08,TELLER,5446,N,T,N,N,,588.25,3,235.74,,,,,,,,,,0.0,,,,,,,,,,1169.1,2.0,584.55,584.55,584.55,,,0,0,10
4090,7,0,21386,1,5000+,2,708.06,320.02,2024-05-24,TELLER,20623,N,F,N,N,,3371.41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
13647,0,0,17305,0,5000+,2,336.95,336.95,2024-07-02,TELLER,285,N,F,N,N,,336.95,1,114.81,,,,,,,,,,1.0,,,,,,,,,,47147.75,5.0,9429.55,9429.55,9429.55,2024-07-17,16.0,1,0,7
24086,0,0,19313,12,5000+,1,572.92,572.92,2024-05-05,TELLER,24757,N,F,N,N,,3532.87,4,3197.89,4553.75,180.35,693.46,567.18,,,,,,7.0,10.0,15.0,18.0,53.0,,,,,,,,,,,,,0,0,5
10010,0,0,23982,1,0-1000,1,276.98,276.98,2024-10-08,TELLER,22822,Y,F,N,N,0.0,885.11,1,100.0,100.75,100.0,4790.38,100.0,100.0,,,,,14.0,22.0,36.0,44.0,49.0,78.0,,,,,,,,,,2024-10-19,6.0,1,0,10
21654,0,0,1815,1,2000-5000,2,9201.77,8923.77,2024-08-01,TELLER,15648,N,F,N,N,,13160.55,3,865.6,2847.66,2202.65,5853.77,931.12,3865.28,5040.91,2091.85,283.11,507.89,2.0,16.0,28.0,45.0,48.0,55.0,56.0,65.0,70.0,78.0,,,,,,,,0,0,8
18765,0,0,21219,2,1000-2000,1,1242.52,1100.61,2024-05-17,TELLER,72950,N,F,N,N,2.0,2771.32,2,1664.26,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,0,0,5
13296,0,0,9619,0,5000+,1,1034.31,615.62,2024-09-17,TELLER,43280,N,F,N,N,0.0,615.62,1,,,,,,,,,,,,,,,,,,,,,288.74,1.0,288.74,288.74,288.74,,,0,0,9
11915,0,0,12283,1,5000+,0,1401.86,347.08,2024-04-10,TELLER,42865,N,F,N,N,2.0,347.08,6,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-15,10.0,1,3,4
12992,0,0,29869,8,5000+,1,5296.82,5213.18,2024-06-07,TELLER,4861,N,F,N,N,,5213.18,3,370.09,2606.46,1430.4,550.99,1647.27,14392.23,3830.95,2738.78,1027.07,4873.6,28.0,40.0,55.0,66.0,80.0,84.0,85.0,118.0,130.0,141.0,1234.02,6.0,205.67,329.73,128.29,,,0,0,6
8042,0,0,17143,2,2000-5000,1,10079.67,9716.09,2024-05-19,TELLER,10898,N,F,N,N,,9716.09,4,6775.77,851.97,,,,,,,,,4.0,21.0,,,,,,,,,,,,,,,,0,0,5
8090,0,0,27002,2,2000-5000,0,1380.64,396.38,2024-10-02,TELLER,3830,N,F,N,N,,1522.86,1,1351.18,109.2,153.58,1545.45,,,,,,,7.0,18.0,23.0,27.0,,,,,,,3957.9,2.0,1978.95,2417.5,1619.96,,,0,0,10
3494,0,0,9269,1,0-1000,2,492.04,492.04,2024-09-20,TELLER,62505,N,F,N,N,,1095.12,2,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-21,1.0,1,1,9
15543,3,0,3495,7,5000+,1,100.56,100.01,2024-09-24,TELLER,5827,N,F,N,N,,2039.12,2,244.05,,,,,,,,,,7.0,,,,,,,,,,172.96,1.0,172.96,172.96,172.96,,,0,0,9
3511,0,0,3398,4,0-1000,1,543.78,215.99,2024-02-28,TELLER,42698,N,T,N,N,1.0,230.35,1,601.81,500.06,324.9,285.8,609.59,100.0,1000.16,100.0,527.75,853.06,14.0,21.0,55.0,68.0,87.0,136.0,158.0,170.0,175.0,177.0,3853.24,1.0,3853.24,3853.24,3853.24,,,0,1,2
18621,3,0,22936,0,0-1000,2,965.72,965.72,2024-08-26,TELLER,5816,N,F,N,N,,965.72,3,566.11,1257.99,791.59,7062.68,527.96,271.18,1042.62,178.59,808.94,151.97,28.0,53.0,76.0,106.0,138.0,140.0,142.0,154.0,159.0,170.0,6721.62,2.0,3360.81,3360.81,3360.81,,,0,0,8
14973,0,1,21400,4,0-1000,2,4839.32,4197.57,2024-04-24,TELLER,4015,N,T,N,N,,4197.57,1,1606.45,,,,,,,,,,3.0,,,,,,,,,,4798.59,1.0,4798.59,4798.59,4798.59,,,0,12,4
22079,6,0,19566,4,5000+,2,662.54,287.5,2024-11-20,TELLER,68111,N,F,N,N,,15037.05,2,100.0,145.6,100.0,350.35,733.23,100.0,338.46,1245.16,100.0,115.45,3.0,26.0,29.0,44.0,62.0,77.0,85.0,125.0,129.0,167.0,1099.16,2.0,549.58,590.73,511.3,2024-11-21,6.0,1,0,11
8833,0,0,30671,1,5000+,1,442.6,442.6,2024-07-24,TELLER,41896,N,F,N,N,,1459.14,1,641.13,,,,,,,,,,28.0,,,,,,,,,,704.22,1.0,704.22,704.22,704.22,,,0,0,7
14893,1,0,26598,8,1000-2000,2,1383.52,695.1,2024-11-01,TELLER,83434,N,F,N,N,,4681.65,1,522.51,163.07,4284.51,312.1,109.4,1552.99,2162.9,249.03,535.62,144.87,0.0,1.0,13.0,23.0,28.0,31.0,33.0,41.0,43.0,52.0,,,,,,,,0,1,11
22020,0,1,21631,1,5000+,2,906.38,906.38,2024-08-07,TELLER,1970,N,F,N,N,,2896.81,1,579.59,253.15,100.0,,,,,,,,4.0,27.0,38.0,,,,,,,,,,,,,,,0,0,8
11903,0,0,10743,4,0-1000,2,5990.05,3613.81,2024-05-16,TELLER,1872,N,F,N,N,,3613.81,3,2788.26,1924.31,761.15,3381.94,1954.18,4724.45,,,,,28.0,42.0,45.0,67.0,79.0,81.0,,,,,,,,,,,,0,0,5
16906,0,2,20051,1,5000+,2,155.1,155.1,2024-11-05,TELLER,990,N,F,N,N,,155.1,2,282.43,100.0,136.47,100.0,,,,,,,4.0,14.0,21.0,57.0,,,,,,,,,,,,2024-11-11,1.0,1,0,11
6769,0,0,26900,2,5000+,1,14710.41,14710.41,2024-07-05,TELLER,14008,N,F,N,N,,14710.41,1,1147.44,16181.49,4329.15,14838.37,863.57,2543.73,3660.08,4511.98,10762.13,29577.24,7.0,57.0,70.0,77.0,81.0,103.0,104.0,105.0,107.0,121.0,,,,,,2024-07-07,10.0,1,0,7
4572,0,0,7460,1,5000+,2,102.57,102.57,2024-02-08,TELLER,6886,N,F,N,N,,400.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
750,0,0,5007,1,0-1000,1,3966.1,3358.59,2024-06-06,TELLER,6498,N,F,N,N,,3358.59,2,462.06,15272.03,11849.04,3062.41,2041.09,1571.46,1772.65,1382.59,900.4,340.31,0.0,1.0,3.0,24.0,31.0,32.0,38.0,41.0,44.0,53.0,,,,,,2024-06-10,1.0,1,0,6
8803,0,0,14113,1,0-1000,0,1998.56,1125.85,2024-11-18,TELLER,20843,N,F,N,N,,1125.85,1,7517.22,1089.03,252.17,1010.44,5800.76,395.78,105.61,,,,14.0,17.0,25.0,44.0,53.0,64.0,71.0,,,,202.0,2.0,101.0,101.0,101.0,2024-11-28,1.0,1,0,11
12772,0,0,21528,1,0-1000,1,634.43,634.43,2024-02-17,TELLER,3835,N,F,N,N,4.0,2005.11,3,100.0,197.77,817.12,450.76,2384.99,148.95,845.07,143.44,412.53,553.8,14.0,33.0,41.0,47.0,55.0,81.0,85.0,115.0,138.0,147.0,,,,,,,,0,0,2
2168,0,0,10403,1,0-1000,3,1463.83,966.84,2024-04-02,TELLER,905,N,F,N,N,2.0,966.84,2,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-11,1.0,1,19,4
24405,1,0,20871,0,5000+,1,5532.25,5532.25,2024-03-21,TELLER,1092,N,F,N,N,,5532.25,1,,,,,,,,,,,,,,,,,,,,,592.94,1.0,592.94,592.94,592.94,,,0,0,3
24306,0,0,27520,5,2000-5000,1,1588.57,783.76,2024-08-15,TELLER,2273,N,F,N,N,0.0,783.76,4,318.28,887.12,314.79,303.87,146.54,1285.89,,,,,28.0,33.0,34.0,38.0,61.0,64.0,,,,,,,,,,,,0,0,8
17779,0,0,2461,0,0-1000,1,1303.06,1303.06,2024-10-09,TELLER,13127,N,F,N,N,,1303.06,3,296.86,1699.66,377.46,556.94,1891.93,100.0,3400.85,740.04,1043.58,1107.24,28.0,34.0,41.0,64.0,78.0,83.0,105.0,116.0,121.0,139.0,,,,,,,,0,0,10
24434,0,0,3044,1,0-1000,1,5432.89,5350.04,2024-02-09,TELLER,16665,N,T,N,N,0.0,5350.04,2,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-18,1.0,1,0,2
20054,0,0,29418,1,5000+,1,2299.73,2299.73,2024-10-15,TELLER,50510,N,F,N,N,,2299.73,2,882.08,2617.47,200.98,,,,,,,,14.0,28.0,36.0,,,,,,,,,,,,,,,0,0,10
18343,0,2,13929,4,2000-5000,3,100.56,100.01,2024-03-26,TELLER,2476,N,T,N,N,,1405.01,1,260.95,100.0,119.91,1689.08,180.15,381.21,100.0,1257.77,451.16,341.36,7.0,22.0,42.0,46.0,49.0,62.0,75.0,105.0,133.0,141.0,728.24,2.0,364.12,420.01,315.67,,,0,0,3
1426,0,0,1406,1,2000-5000,2,100.56,100.01,2024-05-31,TELLER,4403,N,F,N,N,,794.23,1,204.05,853.44,295.75,100.0,465.7,371.52,507.07,507.23,649.02,106.59,0.0,7.0,14.0,20.0,33.0,38.0,39.0,48.0,58.0,62.0,,,,,,,,0,0,5
7564,0,0,18678,1,5000+,2,1160.28,939.65,2024-09-20,TELLER,16528,N,F,N,N,,1967.81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
23598,0,0,19194,2,1000-2000,1,1466.76,269.69,2024-11-12,TELLER,4427,N,F,N,N,,555.13,1,100.0,827.49,204.31,120.1,814.45,527.66,700.14,213.73,,,4.0,13.0,19.0,24.0,29.0,55.0,75.0,85.0,,,2339.88,2.0,1169.94,1169.94,1169.94,,,0,0,11
15370,0,2,6238,1,2000-5000,2,1679.97,886.79,2024-11-21,TELLER,8290,N,T,N,N,,2842.02,3,833.72,293.48,1256.66,3919.75,212.33,1962.03,731.27,565.37,1704.25,1136.23,0.0,10.0,21.0,25.0,47.0,55.0,61.0,82.0,85.0,87.0,,,,,,,,0,0,11
8921,0,0,21640,1,0-1000,1,1082.81,1082.81,2024-04-24,TELLER,13052,N,T,N,N,,1082.81,2,1194.91,539.58,145.99,116.02,1018.71,799.97,1643.67,951.37,510.12,427.63,2.0,8.0,16.0,24.0,60.0,75.0,88.0,92.0,126.0,138.0,706.58,2.0,353.29,514.17,242.75,2024-04-26,1.0,1,0,4
14821,0,2,902,0,0-1000,1,5784.46,5784.46,2024-11-27,TELLER,101479,N,F,N,N,,5784.46,1,3007.83,1038.15,,,,,,,,,1.0,25.0,,,,,,,,,,,,,,,,0,0,11
14741,0,0,1304,0,5000+,0,468.31,468.31,2024-10-10,TELLER,26231,N,F,N,N,,1494.08,2,253.71,118.77,445.06,,,,,,,,0.0,15.0,21.0,,,,,,,,,,,,,,,0,0,10
1551,0,0,8321,1,5000+,2,1141.11,564.4,2024-07-10,TELLER,3751,N,F,N,N,1.0,1507.83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
946,0,0,18985,1,2000-5000,1,180.23,180.23,2024-08-21,TELLER,51931,N,F,N,N,0.0,1065.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-26,10.0,1,0,8
3736,0,0,5617,0,2000-5000,1,1053.19,629.59,2024-08-19,TELLER,5743,N,F,N,N,2.0,2169.46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
19465,0,1,24880,1,2000-5000,0,183.08,183.08,2024-11-01,TELLER,30302,N,F,N,N,,4938.31,1,887.42,358.74,100.92,485.91,308.53,137.24,1376.5,100.0,100.0,390.77,4.0,20.0,58.0,75.0,82.0,88.0,100.0,114.0,117.0,133.0,,,,,,,,0,0,11
13995,0,0,21037,2,0-1000,2,1824.91,1309.53,2024-06-11,TELLER,-1813,N,F,N,N,,1309.53,2,12138.03,2044.22,4448.8,168.08,20626.1,676.3,7134.14,1102.58,2324.24,,21.0,32.0,37.0,59.0,67.0,70.0,91.0,129.0,151.0,,,,,,,,,0,0,6
19032,0,0,1198,1,5000+,2,1100.89,430.69,2024-10-21,TELLER,1124,N,T,N,N,,3010.3,2,697.89,505.11,,,,,,,,,7.0,14.0,,,,,,,,,,,,,,,,0,0,10
7417,0,2,6399,7,1000-2000,4,502.18,482.82,2024-10-04,TELLER,11426,N,F,N,N,,3073.65,1,333.05,311.7,492.34,113.35,1545.22,144.12,215.78,386.96,237.83,,14.0,34.0,37.0,38.0,48.0,50.0,51.0,67.0,72.0,,,,,,,,,0,0,10
12253,0,0,29393,1,2000-5000,1,1816.12,1816.12,2024-03-27,TELLER,15523,N,F,N,N,0.0,1816.12,1,1179.16,687.58,898.88,312.11,1076.3,1966.26,553.6,3313.23,1023.33,3190.69,3.0,24.0,51.0,56.0,59.0,60.0,66.0,81.0,96.0,117.0,,,,,,,,0,0,3
1805,0,0,27885,1,0-1000,0,15580.85,15112.84,2024-07-07,TELLER,234,N,F,N,N,,15112.84,2,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-16,1.0,1,20,7
17611,0,3,507,5,5000+,2,1864.98,1864.98,2024-10-16,TELLER,10260,N,F,N,N,3.0,1864.98,2,2774.99,4590.7,1999.94,,,,,,,,7.0,28.0,31.0,,,,,,,,,,,,,,,0,0,10
486,0,0,28642,1,5000+,0,313.27,313.27,2024-11-22,TELLER,48020,N,T,N,N,,2062.05,1,215.24,239.94,520.16,485.71,133.98,120.02,368.89,207.14,138.18,363.23,0.0,3.0,5.0,14.0,23.0,35.0,48.0,64.0,72.0,80.0,441.6,1.0,441.6,441.6,441.6,2024-12-04,10.0,1,0,11
15141,0,1,19185,0,5000+,2,1797.09,1797.09,2024-03-07,TELLER,9132,N,F,N,N,0.0,4213.75,1,11164.33,6156.33,4345.53,346.99,427.73,464.23,2133.53,2273.78,288.0,6282.19,28.0,41.0,42.0,61.0,69.0,111.0,131.0,135.0,137.0,151.0,1060.41,1.0,1060.41,1060.41,1060.41,,,0,0,3
6081,0,0,13121,8,2000-5000,1,1154.98,192.05,2024-11-24,TELLER,4098,N,F,N,N,3.0,12629.66,1,507.28,100.0,100.0,6007.98,168.29,426.1,100.0,740.42,362.76,,14.0,19.0,40.0,45.0,85.0,90.0,100.0,104.0,105.0,,,,,,,,,0,0,11
1543,0,0,10536,4,5000+,1,3653.92,2012.17,2024-10-29,TELLER,13514,N,F,N,N,,2012.17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
11270,0,0,22143,2,5000+,2,311.1,311.1,2024-09-05,TELLER,39106,N,T,N,N,,1339.44,2,100.0,,,,,,,,,,2.0,,,,,,,,,,4430.21,1.0,4430.21,4430.21,4430.21,,,0,0,9
14090,0,0,2223,2,5000+,2,182.47,182.47,2024-06-03,TELLER,52881,N,F,N,N,,318.32,1,,,,,,,,,,,,,,,,,,,,,3640.91,7.0,520.13,655.66,412.62,,,0,0,6
21976,0,0,25474,0,0-1000,2,7150.71,6266.01,2024-11-01,TELLER,20024,N,F,N,N,1.0,6266.01,2,8422.11,856.56,1801.86,4803.65,1046.07,2212.42,1915.93,1091.06,960.64,2364.58,2.0,59.0,85.0,93.0,102.0,116.0,121.0,128.0,143.0,147.0,1620.69,1.0,1620.69,1620.69,1620.69,,,0,0,11
21118,0,0,6439,0,5000+,1,5763.22,4955.08,2024-05-04,TELLER,5026,N,F,N,N,,4955.08,1,12145.05,2907.38,1717.94,23008.82,739.8,2057.01,7223.99,3385.08,6981.94,14879.69,28.0,36.0,51.0,68.0,109.0,138.0,142.0,159.0,164.0,166.0,,,,,,2024-05-28,10.0,1,0,5
10720,0,0,19165,19,5000+,2,5050.62,723.18,2024-03-15,TELLER,2053,N,F,N,N,,1943.13,1,114.97,1322.52,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,0,0,3
18680,0,1,15064,1,5000+,1,740.1,740.1,2024-02-08,TELLER,32871,N,F,N,N,,740.1,2,715.89,100.0,319.94,,,,,,,,5.0,21.0,35.0,,,,,,,,,,,,,,,0,0,2
2119,0,0,29665,1,5000+,0,490.88,139.66,2024-06-13,TELLER,4795,N,F,N,N,,1895.34,3,102.0,215.47,562.63,190.47,101.33,142.59,138.36,1721.9,312.71,119.72,0.0,25.0,36.0,42.0,44.0,57.0,71.0,107.0,151.0,152.0,,,,,,2024-06-23,10.0,1,0,6
1377,0,0,21097,1,0-1000,1,17336.44,16111.68,2024-08-13,TELLER,2655,N,F,N,N,,16111.68,2,477.23,5040.27,1421.79,9147.28,1090.02,1414.72,1407.82,17787.71,42083.4,628.65,28.0,37.0,77.0,99.0,131.0,135.0,147.0,151.0,161.0,168.0,,,,,,2024-08-19,10.0,1,0,8
3412,0,0,3135,5,5000+,2,162.49,162.49,2024-04-19,TELLER,804,N,F,N,N,,1823.44,1,1100.68,1318.34,108.86,100.0,100.0,446.81,100.0,160.07,1252.21,492.85,21.0,26.0,30.0,44.0,47.0,56.0,68.0,75.0,79.0,84.0,,,,,,,,0,0,4
19835,0,0,14580,1,5000+,1,1975.29,994.52,2024-02-25,TELLER,673,N,F,N,N,,994.52,1,2024.41,352.99,,,,,,,,,28.0,30.0,,,,,,,,,,,,,,2024-03-08,1.0,1,0,2
4622,0,0,10264,0,2000-5000,2,3024.88,1028.35,2024-02-16,TELLER,32993,N,T,N,N,0.0,4107.18,3,1179.6,,,,,,,,,,5.0,,,,,,,,,,,,,,,2024-02-18,1.0,1,0,2
21257,0,0,10072,0,2000-5000,2,603.54,603.54,2024-09-18,TELLER,6905,N,F,N,N,0.0,603.54,2,748.96,321.26,291.07,433.54,100.0,3829.82,292.66,4996.45,449.14,1179.5,28.0,31.0,35.0,41.0,49.0,61.0,91.0,104.0,105.0,114.0,,,,,,2024-10-03,16.0,1,0,9
18597,0,2,16722,0,0-1000,1,1469.7,1369.35,2024-06-07,TELLER,22771,N,T,N,N,,2687.64,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-27,1.0,1,0,6
10920,0,0,30265,1,5000+,1,2048.94,1873.11,2024-08-22,TELLER,68011,N,T,N,N,,4620.5,2,403.17,,,,,,,,,,14.0,,,,,,,,,,4334.58,3.0,1444.86,2057.8,1014.49,2024-09-05,1.0,1,0,8
460,0,0,19846,0,2000-5000,2,243.89,100.01,2024-05-17,TELLER,50619,N,F,N,N,,4118.16,2,265.87,219.97,174.3,804.96,125.97,417.72,316.13,100.0,100.0,2428.25,7.0,12.0,33.0,49.0,54.0,61.0,73.0,86.0,97.0,100.0,,,,,,2024-05-22,10.0,1,0,5
7238,3,2,2279,1,0-1000,0,5303.03,5303.03,2024-03-29,TELLER,317,N,F,N,N,,5303.03,1,3115.97,4156.7,9808.68,1156.52,183.49,,,,,,14.0,28.0,43.0,63.0,73.0,,,,,,,,,,,,,0,1,3
12452,0,0,17787,1,2000-5000,1,278.8,278.8,2024-03-07,TELLER,1673,N,F,N,N,,2936.54,2,,,,,,,,,,,,,,,,,,,,,863.85,1.0,863.85,863.85,863.85,,,0,0,3
11184,0,0,8411,1,5000+,1,425.75,425.75,2024-02-07,TELLER,8581,N,F,N,N,,21852.52,2,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-14,1.0,1,0,2
5265,0,2,24012,1,5000+,2,277.29,276.52,2024-06-28,TELLER,28302,N,T,N,N,,625.35,4,948.67,411.42,106.0,100.0,508.53,1808.55,100.0,559.43,473.81,126.65,21.0,29.0,34.0,40.0,44.0,52.0,60.0,65.0,82.0,98.0,,,,,,2024-07-01,10.0,1,0,6
22967,0,1,30935,8,5000+,1,181.74,181.74,2024-03-14,TELLER,20292,N,F,N,N,2.0,221.74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
6577,0,0,1450,1,2000-5000,2,5064.26,3297.03,2024-11-18,TELLER,164629,N,F,N,N,1.0,3297.03,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,11
21341,0,0,4847,0,5000+,1,497.17,497.17,2024-06-03,TELLER,22783,N,F,N,N,,497.17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
6018,0,0,1093,0,0-1000,1,1995.8,1995.8,2024-10-31,TELLER,5909,N,F,N,N,1.0,3594.67,1,1606.13,,,,,,,,,,7.0,,,,,,,,,,,,,,,2024-11-02,16.0,1,0,10
17971,0,0,4258,1,5000+,2,2099.24,2099.24,2024-03-06,TELLER,5175,N,T,N,N,1.0,2099.24,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-12,6.0,1,0,3
21666,0,0,29363,4,0-1000,1,5922.58,4348.84,2024-03-18,TELLER,2526,N,F,N,N,,4348.84,1,1559.56,1136.78,,,,,,,,,7.0,21.0,,,,,,,,,,,,,,2024-03-28,1.0,1,0,3
4494,0,0,13427,0,5000+,2,209.77,153.24,2024-07-11,TELLER,20766,N,F,N,N,1.0,504.2,1,100.0,1184.36,129.7,100.0,428.62,297.18,564.44,193.17,1241.96,633.15,0.0,8.0,15.0,20.0,29.0,34.0,42.0,64.0,79.0,98.0,202.0,2.0,101.0,116.08,100.2,,,0,0,7
15892,3,0,14629,1,2000-5000,0,354.41,354.41,2024-10-10,TELLER,6601,N,F,N,N,,1366.78,1,147.4,568.23,223.07,,,,,,,,7.0,24.0,33.0,,,,,,,,,,,,,,,0,0,10
18256,0,0,12030,5,5000+,2,1243.94,1243.94,2024-09-23,TELLER,636,N,F,N,N,,3163.72,2,896.47,829.37,3170.18,729.09,777.94,1733.84,1315.11,219.23,7670.38,1253.46,2.0,4.0,7.0,8.0,31.0,57.0,93.0,100.0,108.0,122.0,,,,,,2024-09-29,1.0,1,0,9
22251,0,0,16324,1,5000+,1,2738.27,2431.57,2024-04-22,TELLER,28183,N,F,N,N,,2431.57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
19886,0,0,2812,0,5000+,2,230.19,230.19,2024-06-10,TELLER,11069,N,T,N,N,1.0,511.54,1,411.18,100.0,,,,,,,,,0.0,5.0,,,,,,,,,,,,,,,,0,0,6
4214,0,0,23861,5,0-1000,2,318.96,191.54,2024-08-11,TELLER,17128,N,F,N,N,,191.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-21,1.0,1,0,8
16747,0,1,13564,1,5000+,1,1575.3,1575.3,2024-05-14,TELLER,1880,N,F,N,N,3.0,1575.3,1,682.36,100.0,452.78,1033.05,2210.04,25631.66,5490.71,995.04,,,0.0,13.0,17.0,38.0,57.0,64.0,80.0,85.0,,,3672.04,2.0,1836.02,1836.02,1836.02,2024-06-12,1.0,1,0,5
560,0,0,4325,1,2000-5000,2,769.55,769.55,2024-04-01,TELLER,102906,N,F,N,N,,5485.73,2,638.02,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,0,0,4
7416,3,0,30086,4,5000+,2,686.67,309.95,2024-06-26,TELLER,3537,N,F,N,N,,884.85,2,373.78,100.0,,,,,,,,,7.0,10.0,,,,,,,,,,,,,,,,0,0,6
4951,0,0,20391,1,2000-5000,1,440.19,125.23,2024-07-03,TELLER,77166,N,T,N,N,,125.23,3,292.76,486.64,311.98,100.0,100.0,100.0,304.27,123.08,100.0,258.07,0.0,18.0,48.0,67.0,69.0,81.0,91.0,104.0,122.0,125.0,2398.13,7.0,342.59,459.99,255.15,2024-07-18,12.0,1,0,7
4536,0,0,16249,1,5000+,2,286.09,206.45,2024-04-19,TELLER,14042,N,F,N,N,5.0,336.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-28,1.0,1,0,4
7228,0,0,10892,1,5000+,1,2091.69,1463.59,2024-06-02,TELLER,6502,N,F,N,N,1.0,3866.05,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-11,1.0,1,0,6
11713,0,0,26283,1,5000+,1,2698.39,2698.39,2024-04-03,TELLER,134918,N,F,N,N,,2698.39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
21388,0,0,28634,1,5000+,1,3336.91,2521.55,2024-07-17,TELLER,13567,N,F,N,N,,2521.55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7
18515,0,1,807,1,5000+,2,225.19,225.19,2024-10-12,TELLER,13545,N,F,N,N,,3288.28,1,534.92,762.33,,,,,,,,,5.0,21.0,,,,,,,,,6272.04,2.0,3136.02,3717.59,2645.43,,,0,0,10
15709,0,0,24057,1,2000-5000,1,2702.33,2702.33,2024-04-23,TELLER,6519,N,T,N,N,,2702.33,1,2134.49,2052.9,6727.06,1639.77,1061.63,1056.02,340.59,1950.92,323.49,698.51,0.0,5.0,18.0,47.0,49.0,70.0,109.0,111.0,130.0,151.0,,,,,,,,0,0,4
16820,0,0,467,0,5000+,2,3366.45,3366.45,2024-11-07,TELLER,360,N,F,N,N,,3366.45,2,14381.66,684.1,13073.54,1823.37,1470.78,793.71,1837.49,8631.65,970.09,1871.74,14.0,24.0,28.0,35.0,40.0,49.0,60.0,79.0,84.0,92.0,1565.94,2.0,782.97,782.97,782.97,2024-11-17,1.0,1,0,11
